payment_year,diagnosis_code,cms_hcc_v24,cms_hcc_v24_flag
2022,M86121,39,Yes
2022,M86122,39,Yes
2022,M86129,39,Yes
2022,M86131,39,Yes
2022,M86132,39,Yes
2022,M86139,39,Yes
2022,M86141,39,Yes
2022,M86142,39,Yes
2022,M86149,39,Yes
2022,M86151,39,Yes
2022,M86152,39,Yes
2022,M86159,39,Yes
2022,M86161,39,Yes
2022,M86162,39,Yes
2022,M86169,39,Yes
2022,M86171,39,Yes
2022,M86172,39,Yes
2022,M86179,39,Yes
2022,M8618,39,Yes
2022,M8619,39,Yes
2022,M8620,39,Yes
2022,M86211,39,Yes
2022,M86212,39,Yes
2022,M86219,39,Yes
2022,M86221,39,Yes
2022,M86222,39,Yes
2022,M86229,39,Yes
2022,M86231,39,Yes
2022,M86232,39,Yes
2022,M86239,39,Yes
2022,M86241,39,Yes
2022,M86242,39,Yes
2022,M86249,39,Yes
2022,M86251,39,Yes
2022,M86252,39,Yes
2022,M86259,39,Yes
2022,M86261,39,Yes
2022,M86262,39,Yes
2022,M86269,39,Yes
2022,M86271,39,Yes
2022,M86272,39,Yes
2022,M86279,39,Yes
2022,M8628,39,Yes
2022,M8629,39,Yes
2022,M8630,39,Yes
2022,M86311,39,Yes
2022,M86312,39,Yes
2022,M86319,39,Yes
2022,M86321,39,Yes
2022,M86322,39,Yes
2022,M86329,39,Yes
2022,M86331,39,Yes
2022,M86332,39,Yes
2022,M86339,39,Yes
2022,M86341,39,Yes
2022,M86342,39,Yes
2022,M86349,39,Yes
2022,M86351,39,Yes
2022,M86352,39,Yes
2022,M86359,39,Yes
2022,M86361,39,Yes
2022,M86362,39,Yes
2022,M86369,39,Yes
2022,M86371,39,Yes
2022,M86372,39,Yes
2022,M86379,39,Yes
2022,M8638,39,Yes
2022,M8639,39,Yes
2022,M8640,39,Yes
2022,M86411,39,Yes
2022,M86412,39,Yes
2022,M86419,39,Yes
2022,M86421,39,Yes
2022,M86422,39,Yes
2022,M86429,39,Yes
2022,M86431,39,Yes
2022,M86432,39,Yes
2022,M86439,39,Yes
2022,M86441,39,Yes
2022,M86442,39,Yes
2022,M86449,39,Yes
2022,M86451,39,Yes
2022,M86452,39,Yes
2022,M86459,39,Yes
2022,M86461,39,Yes
2022,M86462,39,Yes
2022,M86469,39,Yes
2022,M86471,39,Yes
2022,M86472,39,Yes
2022,M86479,39,Yes
2022,M8648,39,Yes
2022,M8649,39,Yes
2022,M8650,39,Yes
2022,M86511,39,Yes
2022,M86512,39,Yes
2022,M86519,39,Yes
2022,M86521,39,Yes
2022,M86522,39,Yes
2022,M86529,39,Yes
2022,M86531,39,Yes
2022,M86532,39,Yes
2022,M86539,39,Yes
2022,M86541,39,Yes
2022,M86542,39,Yes
2022,M86549,39,Yes
2022,M86551,39,Yes
2022,M86552,39,Yes
2022,M86559,39,Yes
2022,M86561,39,Yes
2022,M86562,39,Yes
2022,M86569,39,Yes
2022,M86571,39,Yes
2022,M86572,39,Yes
2022,M86579,39,Yes
2022,M8658,39,Yes
2022,M8659,39,Yes
2022,M8660,39,Yes
2022,M86611,39,Yes
2022,M86612,39,Yes
2022,M86619,39,Yes
2022,M86621,39,Yes
2022,M86622,39,Yes
2022,M86629,39,Yes
2022,M86631,39,Yes
2022,M86632,39,Yes
2022,M86639,39,Yes
2022,M86641,39,Yes
2022,M86642,39,Yes
2022,M86649,39,Yes
2022,M86651,39,Yes
2022,M86652,39,Yes
2022,M86659,39,Yes
2022,M86661,39,Yes
2022,M86662,39,Yes
2022,M86669,39,Yes
2022,M86671,39,Yes
2022,M86672,39,Yes
2022,M86679,39,Yes
2022,M8668,39,Yes
2022,M8669,39,Yes
2022,M868X0,39,Yes
2022,M868X1,39,Yes
2022,M868X2,39,Yes
2022,M868X3,39,Yes
2022,M868X4,39,Yes
2022,M868X5,39,Yes
2022,M868X6,39,Yes
2022,M868X7,39,Yes
2022,M868X8,39,Yes
2022,M868X9,39,Yes
2022,M869,39,Yes
2022,M8700,39,Yes
2022,M87011,39,Yes
2022,M87012,39,Yes
2022,M87019,39,Yes
2022,M87021,39,Yes
2022,M87022,39,Yes
2022,M87029,39,Yes
2022,M87031,39,Yes
2022,M87032,39,Yes
2022,M87033,39,Yes
2022,M87034,39,Yes
2022,M87035,39,Yes
2022,M87036,39,Yes
2022,M87037,39,Yes
2022,M87038,39,Yes
2022,M87039,39,Yes
2022,M87041,39,Yes
2022,M87042,39,Yes
2022,M87043,39,Yes
2022,M87044,39,Yes
2022,M87045,39,Yes
2022,M87046,39,Yes
2022,M87050,39,Yes
2022,M87051,39,Yes
2022,M87052,39,Yes
2022,M87059,39,Yes
2022,M87061,39,Yes
2022,M87062,39,Yes
2022,M87063,39,Yes
2022,M87064,39,Yes
2022,M87065,39,Yes
2022,M87066,39,Yes
2022,M87071,39,Yes
2022,M87072,39,Yes
2022,M87073,39,Yes
2022,M87074,39,Yes
2022,M87075,39,Yes
2022,M87076,39,Yes
2022,M87077,39,Yes
2022,M87078,39,Yes
2022,M87079,39,Yes
2022,M8708,39,Yes
2022,M8709,39,Yes
2022,M8710,39,Yes
2022,M87111,39,Yes
2022,M87112,39,Yes
2022,M87119,39,Yes
2022,M87121,39,Yes
2022,M87122,39,Yes
2022,M87129,39,Yes
2022,M87131,39,Yes
2022,M87132,39,Yes
2022,M87133,39,Yes
2022,M87134,39,Yes
2022,M87135,39,Yes
2022,M87136,39,Yes
2022,M87137,39,Yes
2022,M87138,39,Yes
2022,M87139,39,Yes
2022,M87141,39,Yes
2022,M87142,39,Yes
2022,M87143,39,Yes
2022,M87144,39,Yes
2022,M87145,39,Yes
2022,M87146,39,Yes
2022,M87150,39,Yes
2022,M87151,39,Yes
2022,M87152,39,Yes
2022,M87159,39,Yes
2022,M87161,39,Yes
2022,M87162,39,Yes
2022,M87163,39,Yes
2022,M87164,39,Yes
2022,M87165,39,Yes
2022,M87166,39,Yes
2022,M87171,39,Yes
2022,M87172,39,Yes
2022,M87173,39,Yes
2022,M87174,39,Yes
2022,M87175,39,Yes
2022,M87176,39,Yes
2022,M87177,39,Yes
2022,M87178,39,Yes
2022,M87179,39,Yes
2022,M87180,39,Yes
2022,M87188,39,Yes
2022,M8719,39,Yes
2022,M8720,39,Yes
2022,M87211,39,Yes
2022,M87212,39,Yes
2022,M87219,39,Yes
2022,M87221,39,Yes
2022,M87222,39,Yes
2022,M87229,39,Yes
2022,M87231,39,Yes
2022,M87232,39,Yes
2022,M87233,39,Yes
2022,M87234,39,Yes
2022,M87235,39,Yes
2022,M87236,39,Yes
2022,M87237,39,Yes
2022,M87238,39,Yes
2022,M87239,39,Yes
2022,M87241,39,Yes
2022,M87242,39,Yes
2022,M87243,39,Yes
2022,M87244,39,Yes
2022,M87245,39,Yes
2022,M87246,39,Yes
2022,M87250,39,Yes
2022,M87251,39,Yes
2022,M87252,39,Yes
2022,M87256,39,Yes
2022,M87261,39,Yes
2022,M87262,39,Yes
2022,M87263,39,Yes
2022,M87264,39,Yes
2022,M87265,39,Yes
2022,M87266,39,Yes
2022,M87271,39,Yes
2022,M87272,39,Yes
2022,M87273,39,Yes
2022,M87274,39,Yes
2022,M87275,39,Yes
2022,M87276,39,Yes
2022,M87277,39,Yes
2022,M87278,39,Yes
2022,M87279,39,Yes
2022,M8728,39,Yes
2022,M8729,39,Yes
2022,M8730,39,Yes
2022,M87311,39,Yes
2022,M87312,39,Yes
2022,M87319,39,Yes
2022,M87321,39,Yes
2022,M87322,39,Yes
2022,M87329,39,Yes
2022,M87331,39,Yes
2022,M87332,39,Yes
2022,M87333,39,Yes
2022,M87334,39,Yes
2022,M87335,39,Yes
2022,M87336,39,Yes
2022,M87337,39,Yes
2022,M87338,39,Yes
2022,M87339,39,Yes
2022,M87341,39,Yes
2022,M87342,39,Yes
2022,M87343,39,Yes
2022,M87344,39,Yes
2022,M87345,39,Yes
2022,M87346,39,Yes
2022,M87350,39,Yes
2022,M87351,39,Yes
2022,M87352,39,Yes
2022,M87353,39,Yes
2022,M87361,39,Yes
2022,M87362,39,Yes
2022,M87363,39,Yes
2022,M87364,39,Yes
2022,M87365,39,Yes
2022,M87366,39,Yes
2022,M87371,39,Yes
2022,M87372,39,Yes
2022,M87373,39,Yes
2022,M87374,39,Yes
2022,M87375,39,Yes
2022,M87376,39,Yes
2022,M87377,39,Yes
2022,M87378,39,Yes
2022,M87379,39,Yes
2022,M8738,39,Yes
2022,M8739,39,Yes
2022,M8780,39,Yes
2022,M87811,39,Yes
2022,M87812,39,Yes
2022,M87819,39,Yes
2022,M87821,39,Yes
2022,M87822,39,Yes
2022,M87829,39,Yes
2022,M87831,39,Yes
2022,M87832,39,Yes
2022,M87833,39,Yes
2022,M87834,39,Yes
2022,M87835,39,Yes
2022,M87836,39,Yes
2022,M87837,39,Yes
2022,M87838,39,Yes
2022,M87839,39,Yes
2022,M87841,39,Yes
2022,M87842,39,Yes
2022,M87843,39,Yes
2022,M87844,39,Yes
2022,M87845,39,Yes
2022,M87849,39,Yes
2022,M87850,39,Yes
2022,M87851,39,Yes
2022,M87852,39,Yes
2022,M87859,39,Yes
2022,M87861,39,Yes
2022,M87862,39,Yes
2022,M87863,39,Yes
2022,M87864,39,Yes
2022,M87865,39,Yes
2022,M87869,39,Yes
2022,M87871,39,Yes
2022,M87872,39,Yes
2022,M87873,39,Yes
2022,M87874,39,Yes
2022,M87875,39,Yes
2022,M87876,39,Yes
2022,M87877,39,Yes
2022,M87878,39,Yes
2022,M87879,39,Yes
2022,M8788,39,Yes
2022,M8789,39,Yes
2022,M879,39,Yes
2022,M8960,39,Yes
2022,M89611,39,Yes
2022,M89612,39,Yes
2022,M89619,39,Yes
2022,M89621,39,Yes
2022,M89622,39,Yes
2022,M89629,39,Yes
2022,M89631,39,Yes
2022,M89632,39,Yes
2022,M89639,39,Yes
2022,M89641,39,Yes
2022,M89642,39,Yes
2022,M89649,39,Yes
2022,M89651,39,Yes
2022,M89652,39,Yes
2022,M89659,39,Yes
2022,M89661,39,Yes
2022,M89662,39,Yes
2022,M89669,39,Yes
2022,M89671,39,Yes
2022,M89672,39,Yes
2022,M89679,39,Yes
2022,M8968,39,Yes
2022,M8969,39,Yes
2022,M9050,39,Yes
2022,M90511,39,Yes
2022,M90512,39,Yes
2022,M90519,39,Yes
2022,M90521,39,Yes
2022,M90522,39,Yes
2022,M90529,39,Yes
2022,M90531,39,Yes
2022,M90532,39,Yes
2022,M90539,39,Yes
2022,M90541,39,Yes
2022,M90542,39,Yes
2022,M90549,39,Yes
2022,M90551,39,Yes
2022,M90552,39,Yes
2022,M90559,39,Yes
2022,M90561,39,Yes
2022,M90562,39,Yes
2022,M90569,39,Yes
2022,M90571,39,Yes
2022,M90572,39,Yes
2022,M90579,39,Yes
2022,M9058,39,Yes
2022,M9059,39,Yes
2022,M96621,176,Yes
2022,M96622,176,Yes
2022,M96629,176,Yes
2022,M96631,176,Yes
2022,M96632,176,Yes
2022,M96639,176,Yes
2022,M9665,176,Yes
2022,M96661,176,Yes
2022,M96662,176,Yes
2022,M96669,176,Yes
2022,M96671,176,Yes
2022,M96672,176,Yes
2022,M96679,176,Yes
2022,M9669,176,Yes
2022,M9701XA,170,Yes
2022,M9702XA,170,Yes
2022,N000,,No
2022,N001,,No
2022,N002,,No
2022,N003,,No
2022,N004,,No
2022,N005,,No
2022,N006,,No
2022,N007,,No
2022,N008,,No
2022,N009,,No
2022,N00A,,No
2022,N010,,No
2022,N011,,No
2022,N012,,No
2022,N013,,No
2022,N014,,No
2022,N015,,No
2022,N016,,No
2022,N017,,No
2022,N018,,No
2022,N019,,No
2022,N01A,,No
2022,N020,,No
2022,N021,,No
2022,N022,,No
2022,N023,,No
2022,N024,,No
2022,N025,,No
2022,N026,,No
2022,N027,,No
2022,N028,,No
2022,N029,,No
2022,N02A,,No
2022,N030,,No
2022,N031,,No
2022,N032,,No
2022,N033,,No
2022,N034,,No
2022,N035,,No
2022,N036,,No
2022,N037,,No
2022,N038,,No
2022,N039,,No
2022,N03A,,No
2022,N040,,No
2022,N041,,No
2022,N042,,No
2022,N043,,No
2022,N044,,No
2022,N045,,No
2022,N046,,No
2022,N047,,No
2022,N048,,No
2022,N049,,No
2022,N04A,,No
2022,N050,,No
2022,N051,,No
2022,N052,,No
2022,N053,,No
2022,N054,,No
2022,N055,,No
2022,N056,,No
2022,N057,,No
2022,N058,,No
2022,N059,,No
2022,N05A,,No
2022,N060,,No
2022,N061,,No
2022,N062,,No
2022,N063,,No
2022,N064,,No
2022,N065,,No
2022,N066,,No
2022,N067,,No
2022,N068,,No
2022,N069,,No
2022,N06A,,No
2022,N070,,No
2022,N071,,No
2022,N072,,No
2022,N073,,No
2022,N074,,No
2022,N075,,No
2022,N076,,No
2022,N077,,No
2022,N078,,No
2022,N079,,No
2022,N07A,,No
2022,N08,,No
2022,N140,,No
2022,N141,,No
2022,N142,,No
2022,N143,,No
2022,N144,,No
2022,N150,,No
2022,N158,,No
2022,N170,135,Yes
2022,N171,135,Yes
2022,N172,135,Yes
2022,N178,135,Yes
2022,N179,135,Yes
2022,N181,,No
2022,N182,,No
2022,N1830,138,Yes
2022,N1831,138,Yes
2022,N1832,138,Yes
2022,N184,137,Yes
2022,N185,136,Yes
2022,N186,136,Yes
2022,N189,,No
2022,N19,,No
2022,N250,,No
2022,N251,23,Yes
2022,N2581,23,Yes
2022,N262,,No
2022,N280,107,Yes
2022,N99510,176,Yes
2022,N99511,176,Yes
2022,N99512,176,Yes
2022,N99518,176,Yes
2022,N99520,176,Yes
2022,N99521,176,Yes
2022,N99522,176,Yes
2022,N99523,176,Yes
2022,N99524,176,Yes
2022,N99528,176,Yes
2022,N99530,176,Yes
2022,N99531,176,Yes
2022,N99532,176,Yes
2022,N99533,176,Yes
2022,N99534,176,Yes
2022,N99538,176,Yes
2022,P0270,2,Yes
2022,P360,2,Yes
2022,P3610,2,Yes
2022,P3619,2,Yes
2022,P362,2,Yes
2022,P3630,2,Yes
2022,P3639,2,Yes
2022,P364,2,Yes
2022,P365,2,Yes
2022,P368,2,Yes
2022,P369,2,Yes
2022,P91821,100,Yes
2022,P91822,100,Yes
2022,P91823,100,Yes
2022,P91829,100,Yes
2022,Q000,72,Yes
2022,Q001,72,Yes
2022,Q002,72,Yes
2022,Q010,72,Yes
2022,Q011,72,Yes
2022,Q012,72,Yes
2022,Q018,72,Yes
2022,Q019,72,Yes
2022,Q02,72,Yes
2022,Q030,72,Yes
2022,Q031,72,Yes
2022,Q038,72,Yes
2022,Q039,72,Yes
2022,Q040,72,Yes
2022,Q041,72,Yes
2022,Q042,72,Yes
2022,Q043,72,Yes
2022,Q044,72,Yes
2022,Q045,72,Yes
2022,Q046,72,Yes
2022,Q048,72,Yes
2022,Q049,72,Yes
2022,Q050,72,Yes
2022,Q051,72,Yes
2022,Q052,72,Yes
2022,Q053,72,Yes
2022,Q054,72,Yes
2022,Q055,72,Yes
2022,Q056,72,Yes
2022,Q057,72,Yes
2022,Q058,72,Yes
2022,Q059,72,Yes
2022,Q060,72,Yes
2022,Q061,72,Yes
2022,Q062,72,Yes
2022,Q063,72,Yes
2022,Q064,72,Yes
2022,Q068,72,Yes
2022,Q069,72,Yes
2022,Q0700,72,Yes
2022,Q0701,72,Yes
2022,Q0702,72,Yes
2022,Q0703,72,Yes
2022,Q078,72,Yes
2022,Q079,72,Yes
2022,Q245,,No
2022,Q6111,,No
2022,Q6119,,No
2022,Q7960,,No
2022,Q7961,,No
2022,Q7962,,No
2022,Q7963,,No
2022,Q7969,,No
2022,Q8500,12,Yes
2022,Q8501,12,Yes
2022,Q8502,12,Yes
2022,Q8503,12,Yes
2022,Q8509,12,Yes
2022,Q851,12,Yes
2022,Q858,12,Yes
2022,Q859,12,Yes
2022,Q8711,,No
2022,Q8740,,No
2022,Q87410,,No
2022,Q87418,,No
2022,Q8742,,No
2022,Q8743,,No
2022,Q8782,,No
2022,Q910,,No
2022,Q911,,No
2022,Q912,,No
2022,Q913,,No
2022,Q914,,No
2022,Q915,,No
2022,Q916,,No
2022,Q917,,No
2022,Q920,,No
2022,Q921,,No
2022,Q922,,No
2022,Q925,,No
2022,Q9261,,No
2022,Q9262,,No
2022,Q927,,No
2022,Q928,,No
2022,Q929,,No
2022,Q930,,No
2022,Q931,,No
2022,Q932,,No
2022,Q933,,No
2022,Q934,,No
2022,Q9351,,No
2022,Q9359,,No
2022,Q937,,No
2022,Q9381,,No
2022,Q9382,,No
2022,Q9388,,No
2022,Q9389,,No
2022,Q939,,No
2022,Q952,,No
2022,Q953,,No
2022,Q992,,No
2022,R092,83,Yes
2022,R4020,80,Yes
2022,R402110,80,Yes
2022,R402111,80,Yes
2022,R402112,80,Yes
2022,R402113,80,Yes
2022,R402114,80,Yes
2022,R402120,80,Yes
2022,R402121,80,Yes
2022,R402122,80,Yes
2022,R402123,80,Yes
2022,R402124,80,Yes
2022,R402210,80,Yes
2022,R402211,80,Yes
2022,R402212,80,Yes
2022,R402213,80,Yes
2022,R402214,80,Yes
2022,R402220,80,Yes
2022,R402221,80,Yes
2022,R402222,80,Yes
2022,R402223,80,Yes
2022,R402224,80,Yes
2022,R402310,80,Yes
2022,R402311,80,Yes
2022,R402312,80,Yes
2022,R402313,80,Yes
2022,R402314,80,Yes
2022,R402320,80,Yes
2022,R402321,80,Yes
2022,R402322,80,Yes
2022,R402323,80,Yes
2022,R402324,80,Yes
2022,R402340,80,Yes
2022,R402341,80,Yes
2022,R402342,80,Yes
2022,R402343,80,Yes
2022,R402344,80,Yes
2022,R402430,80,Yes
2022,R402431,80,Yes
2022,R402432,80,Yes
2022,R402433,80,Yes
2022,R402434,80,Yes
2022,R402440,80,Yes
2022,R402441,80,Yes
2022,R402442,80,Yes
2022,R402443,80,Yes
2022,R402444,80,Yes
2022,R403,80,Yes
2022,R4588,59,Yes
2022,R532,70,Yes
2022,R5600,79,Yes
2022,R5601,79,Yes
2022,R561,79,Yes
2022,R569,79,Yes
2022,R570,84,Yes
2022,R571,2,Yes
2022,R578,2,Yes
2022,R579,84,Yes
2022,R64,21,Yes
2022,R6510,2,Yes
2022,R6511,2,Yes
2022,R6520,2,Yes
2022,R6521,2,Yes
2022,S020XXA,167,Yes
2022,S020XXB,167,Yes
2022,S020XXS,167,Yes
2022,S02101A,167,Yes
2022,S02101B,167,Yes
2022,S02101S,167,Yes
2022,S02102A,167,Yes
2022,S02102B,167,Yes
2022,S02102S,167,Yes
2022,S02109A,167,Yes
2022,S02109B,167,Yes
2022,S02109S,167,Yes
2022,S02110A,167,Yes
2022,S02110B,167,Yes
2022,S02110S,167,Yes
2022,S02111A,167,Yes
2022,S02111B,167,Yes
2022,S02111S,167,Yes
2022,S02112A,167,Yes
2022,S02112B,167,Yes
2022,S02112S,167,Yes
2022,S02113A,167,Yes
2022,S02113B,167,Yes
2022,S02113S,167,Yes
2022,S02118A,167,Yes
2022,S02118B,167,Yes
2022,S02118S,167,Yes
2022,S02119A,167,Yes
2022,S02119B,167,Yes
2022,S02119S,167,Yes
2022,S0211AA,167,Yes
2022,S0211AB,167,Yes
2022,S0211AS,167,Yes
2022,S0211BA,167,Yes
2022,S0211BB,167,Yes
2022,S0211BS,167,Yes
2022,S0211CA,167,Yes
2022,S0211CB,167,Yes
2022,S0211CS,167,Yes
2022,S0211DA,167,Yes
2022,S0211DB,167,Yes
2022,S0211DS,167,Yes
2022,S0211EA,167,Yes
2022,S0211EB,167,Yes
2022,S0211ES,167,Yes
2022,S0211FA,167,Yes
2022,S0211FB,167,Yes
2022,S0211FS,167,Yes
2022,S0211GA,167,Yes
2022,S0211GB,167,Yes
2022,S0211GS,167,Yes
2022,S0211HA,167,Yes
2022,S0211HB,167,Yes
2022,S0211HS,167,Yes
2022,S02121A,167,Yes
2022,S02121B,167,Yes
2022,S02121S,167,Yes
2022,S02122A,167,Yes
2022,S02122B,167,Yes
2022,S02122S,167,Yes
2022,S02129A,167,Yes
2022,S02129B,167,Yes
2022,S02129S,167,Yes
2022,S0219XA,167,Yes
2022,S0219XB,167,Yes
2022,S0219XS,167,Yes
2022,S0230XA,167,Yes
2022,S0230XB,167,Yes
2022,S0230XS,167,Yes
2022,S0231XA,167,Yes
2022,S0231XB,167,Yes
2022,S0231XS,167,Yes
2022,S0232XA,167,Yes
2022,S0232XB,167,Yes
2022,S0232XS,167,Yes
2022,S02400A,167,Yes
2022,S02400B,167,Yes
2022,S02400S,167,Yes
2022,S02401A,167,Yes
2022,S02401B,167,Yes
2022,S02401S,167,Yes
2022,S02402A,167,Yes
2022,S02402B,167,Yes
2022,S02402S,167,Yes
2022,S0240AA,167,Yes
2022,S0240AB,167,Yes
2022,S0240AS,167,Yes
2022,S0240BA,167,Yes
2022,S0240BB,167,Yes
2022,S0240BS,167,Yes
2022,S0240CA,167,Yes
2022,S0240CB,167,Yes
2022,S0240CS,167,Yes
2022,S0240DA,167,Yes
2022,S0240DB,167,Yes
2022,S0240DS,167,Yes
2022,S0240EA,167,Yes
2022,S0240EB,167,Yes
2022,S0240ES,167,Yes
2022,S0240FA,167,Yes
2022,S0240FB,167,Yes
2022,S0240FS,167,Yes
2022,S02411A,167,Yes
2022,S02411B,167,Yes
2022,S02411S,167,Yes
2022,S02412A,167,Yes
2022,S02412B,167,Yes
2022,S02412S,167,Yes
2022,S02413A,167,Yes
2022,S02413B,167,Yes
2022,S02413S,167,Yes
2022,S0242XA,167,Yes
2022,S0242XB,167,Yes
2022,S0242XS,167,Yes
2022,S02600A,167,Yes
2022,S02600B,167,Yes
2022,S02600S,167,Yes
2022,S02601A,167,Yes
2022,S02601B,167,Yes
2022,S02601S,167,Yes
2022,S02602A,167,Yes
2022,S02602B,167,Yes
2022,S02602S,167,Yes
2022,S02609A,167,Yes
2022,S02609B,167,Yes
2022,S02609S,167,Yes
2022,S02610A,167,Yes
2022,S02610B,167,Yes
2022,S02610S,167,Yes
2022,S02611A,167,Yes
2022,S02611B,167,Yes
2022,S02611S,167,Yes
2022,S02612A,167,Yes
2022,S02612B,167,Yes
2022,S02612S,167,Yes
2022,S02620A,167,Yes
2022,S02620B,167,Yes
2022,S02620S,167,Yes
2022,S02621A,167,Yes
2022,S02621B,167,Yes
2022,S02621S,167,Yes
2022,S02622A,167,Yes
2022,S02622B,167,Yes
2022,S02622S,167,Yes
2022,S02630A,167,Yes
2022,S02630B,167,Yes
2022,S02630S,167,Yes
2022,S02631A,167,Yes
2022,S02631B,167,Yes
2022,S02631S,167,Yes
2022,S02632A,167,Yes
2022,S02632B,167,Yes
2022,S02632S,167,Yes
2022,S02640A,167,Yes
2022,S02640B,167,Yes
2022,S02640S,167,Yes
2022,S02641A,167,Yes
2022,S02641B,167,Yes
2022,S02641S,167,Yes
2022,S02642A,167,Yes
2022,S02642B,167,Yes
2022,S02642S,167,Yes
2022,S02650A,167,Yes
2022,S02650B,167,Yes
2022,S02650S,167,Yes
2022,S02651A,167,Yes
2022,S02651B,167,Yes
2022,S02651S,167,Yes
2022,S02652A,167,Yes
2022,S02652B,167,Yes
2022,S02652S,167,Yes
2022,S0266XA,167,Yes
2022,S0266XB,167,Yes
2022,S0266XS,167,Yes
2022,S02670A,167,Yes
2022,S02670B,167,Yes
2022,S02670S,167,Yes
2022,S02671A,167,Yes
2022,S02671B,167,Yes
2022,S02671S,167,Yes
2022,S02672A,167,Yes
2022,S02672B,167,Yes
2022,S02672S,167,Yes
2022,S0269XA,167,Yes
2022,S0269XB,167,Yes
2022,S0269XS,167,Yes
2022,S0280XA,167,Yes
2022,S0280XB,167,Yes
2022,S0280XS,167,Yes
2022,S0281XA,167,Yes
2022,S0281XB,167,Yes
2022,S0281XS,167,Yes
2022,S0282XA,167,Yes
2022,S0282XB,167,Yes
2022,S0282XS,167,Yes
2022,S02831A,167,Yes
2022,S02831B,167,Yes
2022,S02831S,167,Yes
2022,S02832A,167,Yes
2022,S02832B,167,Yes
2022,S02832S,167,Yes
2022,S02839A,167,Yes
2022,S02839B,167,Yes
2022,S02839S,167,Yes
2022,S02841A,167,Yes
2022,S02841B,167,Yes
2022,S02841S,167,Yes
2022,S02842A,167,Yes
2022,S02842B,167,Yes
2022,S02842S,167,Yes
2022,S02849A,167,Yes
2022,S02849B,167,Yes
2022,S02849S,167,Yes
2022,S0285XA,167,Yes
2022,S0285XB,167,Yes
2022,S0285XS,167,Yes
2022,S0291XA,167,Yes
2022,S0291XB,167,Yes
2022,S0291XS,167,Yes
2022,S0292XA,167,Yes
2022,S0292XB,167,Yes
2022,S0292XS,167,Yes
2022,S060X0S,167,Yes
2022,S060X1S,167,Yes
2022,S060X9S,167,Yes
2022,S061X0A,167,Yes
2022,S061X0S,167,Yes
2022,S061X1A,167,Yes
2022,S061X1S,167,Yes
2022,S061X2A,167,Yes
2022,S061X2S,167,Yes
2022,S061X3A,166,Yes
2022,S061X3S,167,Yes
2022,S061X4A,166,Yes
2022,S061X4S,167,Yes
2022,S061X5A,166,Yes
2022,S061X5S,167,Yes
2022,S061X6A,166,Yes
2022,S061X6S,167,Yes
2022,S061X9A,167,Yes
2022,S061X9S,167,Yes
2022,S062X0A,167,Yes
2022,S062X0S,167,Yes
2022,S062X1A,167,Yes
2022,S062X1S,167,Yes
2022,S062X2A,167,Yes
2022,S062X2S,167,Yes
2022,S062X3A,166,Yes
2022,S062X3S,167,Yes
2022,S062X4A,166,Yes
2022,S062X4S,167,Yes
2022,S062X5A,166,Yes
2022,S062X5S,167,Yes
2022,S062X6A,166,Yes
2022,S062X6S,167,Yes
2022,S062X9A,167,Yes
2022,S062X9S,167,Yes
2022,S06300A,167,Yes
2022,S06300S,167,Yes
2022,S06301A,167,Yes
2022,S06301S,167,Yes
2022,S06302A,167,Yes
2022,S06302S,167,Yes
2022,S06303A,166,Yes
2022,S06303S,167,Yes
2022,S06304A,166,Yes
2022,S06304S,167,Yes
2022,S06305A,166,Yes
2022,S06305S,167,Yes
2022,S06306A,166,Yes
2022,S06306S,167,Yes
2022,S06309A,167,Yes
2022,S06309S,167,Yes
2022,S06310A,167,Yes
2022,S06310S,167,Yes
2022,S06311A,167,Yes
2022,S06311S,167,Yes
2022,S06312A,167,Yes
2022,S06312S,167,Yes
2022,S06313A,166,Yes
2022,S06313S,167,Yes
2022,S06314A,166,Yes
2022,S06314S,167,Yes
2022,S06315A,166,Yes
2022,S06315S,167,Yes
2022,S06316A,166,Yes
2022,S06316S,167,Yes
2022,S06319A,167,Yes
2022,S06319S,167,Yes
2022,S06320A,167,Yes
2022,S06320S,167,Yes
2022,S06321A,167,Yes
2022,S06321S,167,Yes
2022,S06322A,167,Yes
2022,S06322S,167,Yes
2022,S06323A,166,Yes
2022,S06323S,167,Yes
2022,S06324A,166,Yes
2022,S06324S,167,Yes
2022,S06325A,166,Yes
2022,S06325S,167,Yes
2022,S06326A,166,Yes
2022,S06326S,167,Yes
2022,S06329A,167,Yes
2022,S06329S,167,Yes
2022,S06330A,167,Yes
2022,S06330S,167,Yes
2022,S06331A,167,Yes
2022,S06331S,167,Yes
2022,S06332A,167,Yes
2022,S06332S,167,Yes
2022,S06333A,166,Yes
2022,S06333S,167,Yes
2022,S06334A,166,Yes
2022,S06334S,167,Yes
2022,S06335A,166,Yes
2022,S06335S,167,Yes
2022,S06336A,166,Yes
2022,S06336S,167,Yes
2022,S06339A,167,Yes
2022,S06339S,167,Yes
2022,S06340A,167,Yes
2022,S06340S,167,Yes
2022,S06341A,167,Yes
2022,S06341S,167,Yes
2022,S06342A,167,Yes
2022,S06342S,167,Yes
2022,S06343A,166,Yes
2022,S06343S,167,Yes
2022,S06344A,166,Yes
2022,S06344S,167,Yes
2022,S06345A,166,Yes
2022,S06345S,167,Yes
2022,S06346A,166,Yes
2022,S06346S,167,Yes
2022,S06349A,167,Yes
